Gene stable ID,Gene name,Crab-eating macaque gene stable ID,Crab-eating macaque gene name,Crab-eating macaque homology type,Crab-eating macaque orthology confidence
ENSMUSG00000013698,Pea15a,ENSMFAG00000033624,PEA15,ortholog_one2one,1.0
ENSMUSG00000027546,Atp9a,ENSMFAG00000001634,ATP9A,ortholog_one2one,1.0
ENSMUSG00000026556,Vangl2,ENSMFAG00000033897,VANGL2,ortholog_one2one,1.0
ENSMUSG00000044197,Gpr146,ENSMFAG00000030098,GPR146,ortholog_one2one,1.0
ENSMUSG00000028613,Lrp8,ENSMFAG00000031018,LRP8,ortholog_one2one,1.0
ENSMUSG00000074637,Sox2,ENSMFAG00000027781,SOX2,ortholog_one2one,1.0
ENSMUSG00000025764,Jade1,ENSMFAG00000038238,JADE1,ortholog_one2one,1.0
ENSMUSG00000030116,Mfap5,ENSMFAG00000064192,MFAP5,ortholog_one2one,1.0
ENSMUSG00000020736,Nt5c,ENSMFAG00000030011,NT5C,ortholog_one2one,1.0
ENSMUSG00000078566,Bnip3,ENSMFAG00000036887,BNIP3,ortholog_one2one,1.0
ENSMUSG00000026424,Gpr37l1,ENSMFAG00000045614,GPR37L1,ortholog_one2one,1.0
ENSMUSG00000023800,Tiam2,ENSMFAG00000000660,TIAM2,ortholog_one2one,1.0
ENSMUSG00000026062,Slc9a2,ENSMFAG00000045336,SLC9A2,ortholog_one2one,1.0
ENSMUSG00000090550,Prlh,ENSMFAG00000043339,PRLH,ortholog_one2one,1.0
ENSMUSG00000050558,Prokr2,ENSMFAG00000053526,PROKR2,ortholog_one2one,1.0
ENSMUSG00000015980,Lrrc27,ENSMFAG00000044506,LRRC27,ortholog_one2one,1.0
ENSMUSG00000020811,Wscd1,ENSMFAG00000003388,WSCD1,ortholog_one2one,1.0
ENSMUSG00000032420,Nt5e,ENSMFAG00000033027,NT5E,ortholog_one2one,1.0
ENSMUSG00000020808,Pimreg,ENSMFAG00000040994,PIMREG,ortholog_one2one,1.0
ENSMUSG00000024064,Galnt14,ENSMFAG00000002970,GALNT14,ortholog_one2one,1.0
ENSMUSG00000024065,Ehd3,ENSMFAG00000033132,EHD3,ortholog_one2one,1.0
ENSMUSG00000023067,Cdkn1a,ENSMFAG00000001604,CDKN1A,ortholog_one2one,1.0
ENSMUSG00000020423,Btg2,ENSMFAG00000025652,BTG2,ortholog_one2one,1.0
ENSMUSG00000009772,Nuak2,ENSMFAG00000038432,NUAK2,ortholog_one2one,1.0
ENSMUSG00000027131,Emc4,ENSMFAG00000038451,EMC4,ortholog_one2one,1.0
ENSMUSG00000026638,Irf6,ENSMFAG00000033961,IRF6,ortholog_one2one,1.0
ENSMUSG00000028708,Mknk1,ENSMFAG00000026976,MKNK1,ortholog_one2one,1.0
ENSMUSG00000018341,Il12rb2,ENSMFAG00000044595,IL12RB2,ortholog_one2one,1.0
ENSMUSG00000020803,Txndc17,ENSMFAG00000029520,TXNDC17,ortholog_one2one,1.0
ENSMUSG00000026407,Cacna1s,ENSMFAG00000037274,CACNA1S,ortholog_one2one,1.0
ENSMUSG00000074939,Chrm5,ENSMFAG00000012509,CHRM5,ortholog_one2one,1.0
ENSMUSG00000013523,Bcas1,ENSMFAG00000033646,BCAS1,ortholog_one2one,1.0
ENSMUSG00000020801,Med31,ENSMFAG00000000088,MED31,ortholog_one2one,1.0
ENSMUSG00000050022,Amz1,ENSMFAG00000045552,AMZ1,ortholog_one2one,1.0
ENSMUSG00000028707,Dmbx1,ENSMFAG00000058375,DMBX1,ortholog_one2one,1.0
ENSMUSG00000034171,Faah,ENSMFAG00000046153,FAAH,ortholog_one2one,1.0
ENSMUSG00000020805,Slc13a5,ENSMFAG00000043319,SLC13A5,ortholog_one2one,1.0
ENSMUSG00000039683,Sdk1,ENSMFAG00000032698,SDK1,ortholog_one2one,1.0
ENSMUSG00000027560,Dok5,ENSMFAG00000032194,DOK5,ortholog_one2one,1.0
ENSMUSG00000041046,Ramp3,ENSMFAG00000045498,RAMP3,ortholog_one2one,1.0
ENSMUSG00000067578,Cbln4,ENSMFAG00000058053,CBLN4,ortholog_one2one,1.0
ENSMUSG00000041420,Meis3,ENSMFAG00000034069,MEIS3,ortholog_one2one,1.0
ENSMUSG00000027495,Fam210b,ENSMFAG00000056763,FAM210B,ortholog_one2one,1.0
ENSMUSG00000020427,Igfbp3,ENSMFAG00000048572,IGFBP3,ortholog_one2one,1.0
ENSMUSG00000041605,Inava,ENSMFAG00000000317,INAVA,ortholog_one2one,1.0
ENSMUSG00000075224,Lrrc55,ENSMFAG00000044251,LRRC55,ortholog_one2one,1.0
ENSMUSG00000027496,Aurka,ENSMFAG00000001851,AURKA,ortholog_one2one,1.0
ENSMUSG00000027346,Gpcpd1,ENSMFAG00000002777,GPCPD1,ortholog_one2one,1.0
ENSMUSG00000020422,Tns3,ENSMFAG00000039404,TNS3,ortholog_one2one,1.0
ENSMUSG00000071226,Cecr2,ENSMFAG00000033120,CECR2,ortholog_one2one,1.0
ENSMUSG00000030666,Calcb,ENSMFAG00000054288,CALCB,ortholog_one2one,1.0
ENSMUSG00000048782,Insc,ENSMFAG00000036736,INSC,ortholog_one2one,1.0
ENSMUSG00000004902,Slc25a18,ENSMFAG00000039209,SLC25A18,ortholog_one2one,1.0
ENSMUSG00000028701,Lurap1,ENSMFAG00000036741,LURAP1,ortholog_one2one,1.0
ENSMUSG00000050822,Slc29a4,ENSMFAG00000039217,SLC29A4,ortholog_one2one,1.0
ENSMUSG00000028693,Nasp,ENSMFAG00000043112,NASP,ortholog_one2one,1.0
ENSMUSG00000030303,Far2,ENSMFAG00000032325,FAR2,ortholog_one2one,1.0
ENSMUSG00000029581,Fscn1,ENSMFAG00000001015,FSCN1,ortholog_one2one,1.0
ENSMUSG00000028883,Sema3a,ENSMFAG00000043549,SEMA3A,ortholog_one2one,1.0
ENSMUSG00000027350,Chgb,ENSMFAG00000033610,CHGB,ortholog_one2one,1.0
ENSMUSG00000028838,Extl1,ENSMFAG00000031631,EXTL1,ortholog_one2one,1.0
ENSMUSG00000020407,Upp1,ENSMFAG00000003183,UPP1,ortholog_one2one,1.0
ENSMUSG00000044816,D630023F18Rik,ENSMFAG00000003892,C2orf80,ortholog_one2one,1.0
ENSMUSG00000019066,Rab3d,ENSMFAG00000002065,RAB3D,ortholog_one2one,1.0
ENSMUSG00000028832,Stmn1,ENSMFAG00000041588,STMN1,ortholog_one2one,1.0
ENSMUSG00000025950,Idh1,ENSMFAG00000037839,IDH1,ortholog_one2one,1.0
ENSMUSG00000030306,Tmtc1,ENSMFAG00000033192,TMTC1,ortholog_one2one,1.0
ENSMUSG00000010307,Tmem86a,ENSMFAG00000060167,TMEM86A,ortholog_one2one,1.0
ENSMUSG00000030854,Ptpn5,ENSMFAG00000034300,PTPN5,ortholog_one2one,1.0
ENSMUSG00000039841,Zfp800,ENSMFAG00000000453,ZNF800,ortholog_one2one,1.0
ENSMUSG00000028640,Tfap2c,ENSMFAG00000004040,TFAP2C,ortholog_one2one,1.0
ENSMUSG00000031075,Ano1,ENSMFAG00000000653,ANO1,ortholog_one2one,1.0
ENSMUSG00000037306,Man1c1,ENSMFAG00000034191,MAN1C1,ortholog_one2one,1.0
ENSMUSG00000025964,Adam23,ENSMFAG00000030094,ADAM23,ortholog_one2one,1.0
ENSMUSG00000041143,Tmco4,ENSMFAG00000032313,TMCO4,ortholog_one2one,1.0
ENSMUSG00000020193,Zpbp,ENSMFAG00000042535,ZPBP,ortholog_one2one,1.0
ENSMUSG00000002033,Cd3g,ENSMFAG00000040063,CD3G,ortholog_one2one,1.0
ENSMUSG00000020182,Ddc,ENSMFAG00000025021,DDC,ortholog_one2one,1.0
ENSMUSG00000027356,Fermt1,ENSMFAG00000002752,FERMT1,ortholog_one2one,1.0
ENSMUSG00000031074,Fgf3,ENSMFAG00000036070,FGF3,ortholog_one2one,1.0
ENSMUSG00000032094,Cd3d,ENSMFAG00000045644,CD3D,ortholog_one2one,1.0
ENSMUSG00000032093,Cd3e,ENSMFAG00000040556,CD3E,ortholog_one2one,1.0
ENSMUSG00000027358,Bmp2,ENSMFAG00000044057,BMP2,ortholog_one2one,1.0
ENSMUSG00000020788,Atp2a3,ENSMFAG00000001154,ATP2A3,ortholog_one2one,1.0
ENSMUSG00000029392,Rilpl1,ENSMFAG00000041844,RILPL1,ortholog_one2one,1.0
ENSMUSG00000069085,Dytn,ENSMFAG00000044098,DYTN,ortholog_one2one,1.0
ENSMUSG00000070304,Scn2b,ENSMFAG00000042952,SCN2B,ortholog_one2one,1.0
ENSMUSG00000046480,Scn4b,ENSMFAG00000064668,SCN4B,ortholog_one2one,1.0
ENSMUSG00000091996,Smim35,ENSMFAG00000000547,SMIM35,ortholog_one2one,1.0
ENSMUSG00000048234,Rnf149,ENSMFAG00000038019,RNF149,ortholog_one2one,1.0
ENSMUSG00000051177,Plcb1,ENSMFAG00000043247,PLCB1,ortholog_one2one,1.0
ENSMUSG00000050967,Creg2,ENSMFAG00000043737,CREG2,ortholog_one2one,1.0
ENSMUSG00000066705,Fxyd6,ENSMFAG00000039113,FXYD6,ortholog_one2one,1.0
ENSMUSG00000045948,Mrps12,ENSMFAG00000044563,MRPS12,ortholog_one2one,1.0
ENSMUSG00000029843,Slc13a4,ENSMFAG00000000951,SLC13A4,ortholog_one2one,1.0
ENSMUSG00000020176,Grb10,ENSMFAG00000002619,GRB10,ortholog_one2one,1.0
ENSMUSG00000047420,Fam180a,ENSMFAG00000060779,FAM180A,ortholog_one2one,1.0
ENSMUSG00000030595,Nfkbib,ENSMFAG00000036991,NFKBIB,ortholog_one2one,1.0
ENSMUSG00000032418,Me1,ENSMFAG00000038582,ME1,ortholog_one2one,1.0
ENSMUSG00000033491,Prss35,ENSMFAG00000030491,PRSS35,ortholog_one2one,1.0
ENSMUSG00000033419,Snap91,ENSMFAG00000045148,SNAP91,ortholog_one2one,1.0
ENSMUSG00000020785,Camkk1,ENSMFAG00000030883,CAMKK1,ortholog_one2one,1.0
ENSMUSG00000057378,Ryr3,ENSMFAG00000036819,RYR3,ortholog_one2one,1.0
ENSMUSG00000025537,Phkg1,ENSMFAG00000045222,PHKG1,ortholog_one2one,1.0
ENSMUSG00000005947,Itgae,ENSMFAG00000035926,ITGAE,ortholog_one2one,1.0
ENSMUSG00000095654,Plscr5,ENSMFAG00000031251,PLSCR5,ortholog_one2one,1.0
ENSMUSG00000026073,Il1r2,ENSMFAG00000046196,IL1R2,ortholog_one2one,1.0
ENSMUSG00000032377,Plscr4,ENSMFAG00000003167,PLSCR4,ortholog_one2one,1.0
ENSMUSG00000047260,Emc6,ENSMFAG00000056015,EMC6,ortholog_one2one,1.0
ENSMUSG00000032374,Plod2,ENSMFAG00000038516,PLOD2,ortholog_one2one,1.0
ENSMUSG00000020173,Cobl,ENSMFAG00000035434,COBL,ortholog_one2one,1.0
ENSMUSG00000026463,Atp2b4,ENSMFAG00000010073,ATP2B4,ortholog_one2one,1.0
ENSMUSG00000070348,Ccnd1,ENSMFAG00000039013,CCND1,ortholog_one2one,1.0
ENSMUSG00000055027,Smyd1,ENSMFAG00000032918,SMYD1,ortholog_one2one,1.0
ENSMUSG00000032936,Camkv,ENSMFAG00000030868,CAMKV,ortholog_one2one,1.0
ENSMUSG00000003273,Car11,ENSMFAG00000003432,CA11,ortholog_one2one,1.0
ENSMUSG00000032586,Traip,ENSMFAG00000033393,TRAIP,ortholog_one2one,1.0
ENSMUSG00000003271,Sult2b1,ENSMFAG00000042452,SULT2B1,ortholog_one2one,1.0
ENSMUSG00000048001,Hes5,ENSMFAG00000044681,HES5,ortholog_one2one,1.0
ENSMUSG00000029056,Pank4,ENSMFAG00000001007,PANK4,ortholog_one2one,1.0
ENSMUSG00000035273,Hpse,ENSMFAG00000030543,HPSE,ortholog_one2one,1.0
ENSMUSG00000025921,Rdh10,ENSMFAG00000031473,RDH10,ortholog_one2one,1.0
ENSMUSG00000001506,Col1a1,ENSMFAG00000033990,COL1A1,ortholog_one2one,1.0
ENSMUSG00000058589,Anks1b,ENSMFAG00000032660,ANKS1B,ortholog_one2one,1.0
ENSMUSG00000039943,Plcb4,ENSMFAG00000034037,PLCB4,ortholog_one2one,1.0
ENSMUSG00000002771,Grin2d,ENSMFAG00000031618,GRIN2D,ortholog_one2one,1.0
ENSMUSG00000044254,Pcsk9,ENSMFAG00000000310,PCSK9,ortholog_one2one,1.0
ENSMUSG00000027270,Lamp5,ENSMFAG00000046105,LAMP5,ortholog_one2one,1.0
ENSMUSG00000039913,Pak5,ENSMFAG00000046069,PAK5,ortholog_one2one,1.0
ENSMUSG00000000811,Txnrd3,ENSMFAG00000001280,TXNRD3,ortholog_one2one,1.0
ENSMUSG00000055980,Irs1,ENSMFAG00000039993,IRS1,ortholog_one2one,1.0
ENSMUSG00000030096,Slc6a6,ENSMFAG00000038570,SLC6A6,ortholog_one2one,1.0
ENSMUSG00000027273,Snap25,ENSMFAG00000001652,SNAP25,ortholog_one2one,1.0
ENSMUSG00000028600,Podn,ENSMFAG00000002251,PODN,ortholog_one2one,1.0
ENSMUSG00000020014,Cfap54,ENSMFAG00000037916,CFAP54,ortholog_one2one,1.0
ENSMUSG00000030098,Grip2,ENSMFAG00000035973,GRIP2,ortholog_one2one,1.0
ENSMUSG00000096146,Kcnj11,ENSMFAG00000010384,KCNJ11,ortholog_one2one,1.0
ENSMUSG00000026930,Gpsm1,ENSMFAG00000040736,GPSM1,ortholog_one2one,1.0
ENSMUSG00000041141,Pnma8a,ENSMFAG00000006014,PNMA8A,ortholog_one2one,1.0
ENSMUSG00000052798,Nup107,ENSMFAG00000032446,NUP107,ortholog_one2one,1.0
ENSMUSG00000034083,Ccdc174,ENSMFAG00000042348,CCDC174,ortholog_one2one,1.0
ENSMUSG00000004328,Hif3a,ENSMFAG00000025583,HIF3A,ortholog_one2one,1.0
ENSMUSG00000034063,4930590J08Rik,ENSMFAG00000029993,C3orf20,ortholog_one2one,1.0
ENSMUSG00000044042,Fmn1,ENSMFAG00000036844,FMN1,ortholog_one2one,1.0
ENSMUSG00000034037,Fgd5,ENSMFAG00000045664,FGD5,ortholog_one2one,1.0
ENSMUSG00000020160,Meis1,ENSMFAG00000042877,MEIS1,ortholog_one2one,1.0
ENSMUSG00000028601,Echdc2,ENSMFAG00000042423,ECHDC2,ortholog_one2one,1.0
ENSMUSG00000038807,Rap1gap2,ENSMFAG00000002321,RAP1GAP2,ortholog_one2one,1.0
ENSMUSG00000032589,Bsn,ENSMFAG00000042413,BSN,ortholog_one2one,1.0
ENSMUSG00000014551,Mrps25,ENSMFAG00000035383,MRPS25,ortholog_one2one,1.0
ENSMUSG00000054752,Fsd1l,ENSMFAG00000000831,FSD1L,ortholog_one2one,1.0
ENSMUSG00000027276,Jag1,ENSMFAG00000033249,JAG1,ortholog_one2one,1.0
ENSMUSG00000020741,Cluh,ENSMFAG00000044980,CLUH,ortholog_one2one,1.0
ENSMUSG00000057280,Musk,ENSMFAG00000030822,MUSK,ortholog_one2one,1.0
ENSMUSG00000017978,Cadps2,ENSMFAG00000040292,CADPS2,ortholog_one2one,1.0
ENSMUSG00000033105,Lss,ENSMFAG00000034060,LSS,ortholog_one2one,1.0
ENSMUSG00000020142,Slc1a4,ENSMFAG00000003847,SLC1A4,ortholog_one2one,1.0
ENSMUSG00000074766,Ism1,ENSMFAG00000003715,ISM1,ortholog_one2one,1.0
ENSMUSG00000049800,Sertad2,ENSMFAG00000037664,SERTAD2,ortholog_one2one,1.0
ENSMUSG00000028402,Mpdz,ENSMFAG00000032679,MPDZ,ortholog_one2one,1.0
ENSMUSG00000074764,Sel1l2,ENSMFAG00000040207,SEL1L2,ortholog_one2one,1.0
ENSMUSG00000026126,Ptpn18,ENSMFAG00000003200,PTPN18,ortholog_one2one,1.0
ENSMUSG00000086596,Susd5,ENSMFAG00000033317,SUSD5,ortholog_one2one,1.0
ENSMUSG00000050122,Vwa3b,ENSMFAG00000042363,VWA3B,ortholog_one2one,1.0
ENSMUSG00000003762,Coq8b,ENSMFAG00000038490,COQ8B,ortholog_one2one,1.0
ENSMUSG00000068205,Macrod2,ENSMFAG00000044094,MACROD2,ortholog_one2one,1.0
ENSMUSG00000026114,Cnga3,ENSMFAG00000003258,CNGA3,ortholog_one2one,1.0
ENSMUSG00000026113,Inpp4a,ENSMFAG00000032305,INPP4A,ortholog_one2one,1.0
ENSMUSG00000034533,Scn10a,ENSMFAG00000002008,SCN10A,ortholog_one2one,1.0
ENSMUSG00000051379,Flrt3,ENSMFAG00000029772,FLRT3,ortholog_one2one,1.0
ENSMUSG00000026926,Pmpca,ENSMFAG00000001884,PMPCA,ortholog_one2one,1.0
ENSMUSG00000008384,Sertad1,ENSMFAG00000030367,SERTAD1,ortholog_one2one,1.0
ENSMUSG00000034115,Scn11a,ENSMFAG00000041137,SCN11A,ortholog_one2one,1.0
ENSMUSG00000003363,Pld3,ENSMFAG00000031315,PLD3,ortholog_one2one,1.0
ENSMUSG00000023079,Gtf2ird1,ENSMFAG00000030668,GTF2IRD1,ortholog_one2one,1.0
ENSMUSG00000054027,Nt5dc3,ENSMFAG00000039210,NT5DC3,ortholog_one2one,1.0
ENSMUSG00000036733,Rbm42,ENSMFAG00000002758,RBM42,ortholog_one2one,1.0
ENSMUSG00000059049,Frem1,ENSMFAG00000002956,FREM1,ortholog_one2one,1.0
ENSMUSG00000001891,Ugp2,ENSMFAG00000035944,UGP2,ortholog_one2one,1.0
ENSMUSG00000052336,Cx3cr1,ENSMFAG00000044029,CX3CR1,ortholog_one2one,1.0
ENSMUSG00000026111,Unc50,ENSMFAG00000037959,UNC50,ortholog_one2one,1.0
ENSMUSG00000032514,Ttc21a,ENSMFAG00000045979,TTC21A,ortholog_one2one,1.0
ENSMUSG00000027419,Pcsk2,ENSMFAG00000037979,PCSK2,ortholog_one2one,1.0
ENSMUSG00000026072,Il1r1,ENSMFAG00000034258,IL1R1,ortholog_one2one,1.0
ENSMUSG00000006315,Tmem147,ENSMFAG00000038699,TMEM147,ortholog_one2one,1.0
ENSMUSG00000028514,Usp24,ENSMFAG00000004054,USP24,ortholog_one2one,1.0
ENSMUSG00000070942,Il1rl2,ENSMFAG00000046248,IL1RL2,ortholog_one2one,1.0
ENSMUSG00000020321,Mdh1,ENSMFAG00000042090,MDH1,ortholog_one2one,1.0
ENSMUSG00000032515,Csrnp1,ENSMFAG00000001132,CSRNP1,ortholog_one2one,1.0
ENSMUSG00000026069,Il1rl1,ENSMFAG00000007059,IL1RL1,ortholog_one2one,1.0
ENSMUSG00000020319,Wdpcp,ENSMFAG00000033390,WDPCP,ortholog_one2one,1.0
ENSMUSG00000019852,Arfgef3,ENSMFAG00000040356,ARFGEF3,ortholog_one2one,1.0
ENSMUSG00000041578,Crx,ENSMFAG00000039279,CRX,ortholog_one2one,1.0
ENSMUSG00000030165,Klrd1,ENSMFAG00000001286,KLRD1,ortholog_one2one,1.0
ENSMUSG00000005917,Otx1,ENSMFAG00000031554,OTX1,ortholog_one2one,1.0
ENSMUSG00000032517,Mobp,ENSMFAG00000041121,MOBP,ortholog_one2one,1.0
ENSMUSG00000030228,Pik3c2g,ENSMFAG00000016489,PIK3C2G,ortholog_one2one,1.0
ENSMUSG00000027422,Rrbp1,ENSMFAG00000008658,RRBP1,ortholog_one2one,1.0
ENSMUSG00000026065,Slc9a4,ENSMFAG00000044816,SLC9A4,ortholog_one2one,1.0
ENSMUSG00000074364,Ehd2,ENSMFAG00000045476,EHD2,ortholog_one2one,1.0
ENSMUSG00000055322,Tns1,ENSMFAG00000041004,TNS1,ortholog_one2one,1.0
ENSMUSG00000057367,Birc2,ENSMFAG00000033018,BIRC2,ortholog_one2one,1.0
ENSMUSG00000060572,Mfap2,ENSMFAG00000045968,MFAP2,ortholog_one2one,1.0
ENSMUSG00000037307,Banf2,ENSMFAG00000034171,BANF2,ortholog_one2one,1.0
ENSMUSG00000053110,Yap1,ENSMFAG00000037027,YAP1,ortholog_one2one,1.0
ENSMUSG00000057058,Skap1,ENSMFAG00000038763,SKAP1,ortholog_one2one,1.0
ENSMUSG00000026923,Notch1,ENSMFAG00000000688,NOTCH1,ortholog_one2one,1.0
ENSMUSG00000030209,Grin2b,ENSMFAG00000007024,GRIN2B,ortholog_one2one,1.0
ENSMUSG00000030376,Slc8a2,ENSMFAG00000037527,SLC8A2,ortholog_one2one,1.0
ENSMUSG00000040729,Cep126,ENSMFAG00000030828,CEP126,ortholog_one2one,1.0
ENSMUSG00000001444,Tbx21,ENSMFAG00000042504,TBX21,ortholog_one2one,1.0
ENSMUSG00000031997,Trpc6,ENSMFAG00000002181,TRPC6,ortholog_one2one,1.0
ENSMUSG00000061815,Rufy4,ENSMFAG00000032847,RUFY4,ortholog_one2one,1.0
ENSMUSG00000038623,Tm6sf1,ENSMFAG00000036327,TM6SF1,ortholog_one2one,1.0
ENSMUSG00000029832,Nfe2l3,ENSMFAG00000031568,NFE2L3,ortholog_one2one,1.0
ENSMUSG00000027210,Meis2,ENSMFAG00000024718,MEIS2,ortholog_one2one,1.0
ENSMUSG00000038141,Tmem181a,ENSMFAG00000003593,TMEM181,ortholog_one2one,1.0
ENSMUSG00000032737,Inppl1,ENSMFAG00000037937,INPPL1,ortholog_one2one,1.0
ENSMUSG00000001089,Luzp1,ENSMFAG00000038318,LUZP1,ortholog_one2one,1.0
ENSMUSG00000001827,Folr1,ENSMFAG00000030646,FOLR1,ortholog_one2one,1.0
ENSMUSG00000038301,Snx10,ENSMFAG00000000672,SNX10,ortholog_one2one,1.0
ENSMUSG00000039419,Cntnap2,ENSMFAG00000046348,CNTNAP2,ortholog_one2one,1.0
ENSMUSG00000037279,Ovol2,ENSMFAG00000021726,OVOL2,ortholog_one2one,1.0
ENSMUSG00000026883,Dab2ip,ENSMFAG00000042287,DAB2IP,ortholog_one2one,1.0
ENSMUSG00000049225,Pdp1,ENSMFAG00000030624,PDP1,ortholog_one2one,1.0
ENSMUSG00000040610,Tlx3,ENSMFAG00000048247,TLX3,ortholog_one2one,1.0
ENSMUSG00000026173,Plcd4,ENSMFAG00000031094,PLCD4,ortholog_one2one,1.0
ENSMUSG00000029687,Ezh2,ENSMFAG00000040192,EZH2,ortholog_one2one,1.0
ENSMUSG00000058183,Mmel1,ENSMFAG00000041432,MMEL1,ortholog_one2one,1.0
ENSMUSG00000032280,Tle3,ENSMFAG00000003282,TLE3,ortholog_one2one,1.0
ENSMUSG00000020937,Plcd3,ENSMFAG00000044688,PLCD3,ortholog_one2one,1.0
ENSMUSG00000055805,Fmnl1,ENSMFAG00000033275,FMNL1,ortholog_one2one,1.0
ENSMUSG00000033904,Ccp110,ENSMFAG00000036768,CCP110,ortholog_one2one,1.0
ENSMUSG00000015053,Gata2,ENSMFAG00000038603,GATA2,ortholog_one2one,1.0
ENSMUSG00000028763,Hspg2,ENSMFAG00000030725,HSPG2,ortholog_one2one,1.0
ENSMUSG00000034255,Arhgap27,ENSMFAG00000001149,ARHGAP27,ortholog_one2one,1.0
ENSMUSG00000037259,Dzank1,ENSMFAG00000041179,DZANK1,ortholog_one2one,1.0
ENSMUSG00000036964,Trim17,ENSMFAG00000001716,TRIM17,ortholog_one2one,1.0
ENSMUSG00000049928,Glp2r,ENSMFAG00000038487,GLP2R,ortholog_one2one,1.0
ENSMUSG00000034762,Glis1,ENSMFAG00000041049,GLIS1,ortholog_one2one,1.0
ENSMUSG00000073856,Iqck,ENSMFAG00000033259,IQCK,ortholog_one2one,1.0
ENSMUSG00000033066,Gas7,ENSMFAG00000003917,GAS7,ortholog_one2one,1.0
ENSMUSG00000008734,Gprc5b,ENSMFAG00000043980,GPRC5B,ortholog_one2one,1.0
ENSMUSG00000026170,Cyp27a1,ENSMFAG00000036102,CYP27A1,ortholog_one2one,1.0
ENSMUSG00000040152,Thbs1,ENSMFAG00000033011,THBS1,ortholog_one2one,1.0
ENSMUSG00000032816,Igdcc4,ENSMFAG00000031165,IGDCC4,ortholog_one2one,1.0
ENSMUSG00000028212,Ccne2,ENSMFAG00000036525,CCNE2,ortholog_one2one,1.0
ENSMUSG00000026167,Wnt10a,ENSMFAG00000040659,WNT10A,ortholog_one2one,1.0
ENSMUSG00000026890,Lhx6,ENSMFAG00000044342,LHX6,ortholog_one2one,1.0
ENSMUSG00000010066,Cacna2d2,ENSMFAG00000001656,CACNA2D2,ortholog_one2one,1.0
ENSMUSG00000053111,Fank1,ENSMFAG00000032085,FANK1,ortholog_one2one,1.0
ENSMUSG00000036860,Mrpl55,ENSMFAG00000064574,MRPL55,ortholog_one2one,1.0
ENSMUSG00000040972,Igsf21,ENSMFAG00000040850,IGSF21,ortholog_one2one,1.0
ENSMUSG00000040964,Arhgef10l,ENSMFAG00000040019,ARHGEF10L,ortholog_one2one,1.0
ENSMUSG00000040133,Gpr176,ENSMFAG00000039488,GPR176,ortholog_one2one,1.0
ENSMUSG00000030603,Psmc4,ENSMFAG00000034580,PSMC4,ortholog_one2one,1.0
ENSMUSG00000063873,Slc24a3,ENSMFAG00000037051,SLC24A3,ortholog_one2one,1.0
ENSMUSG00000047250,Ptgs1,ENSMFAG00000046283,PTGS1,ortholog_one2one,1.0
ENSMUSG00000033389,Arhgap44,ENSMFAG00000033484,ARHGAP44,ortholog_one2one,1.0
ENSMUSG00000029126,Nsg1,ENSMFAG00000043521,NSG1,ortholog_one2one,1.0
ENSMUSG00000026921,Egfl7,ENSMFAG00000043021,EGFL7,ortholog_one2one,1.0
ENSMUSG00000040945,Rcc2,ENSMFAG00000036601,RCC2,ortholog_one2one,1.0
ENSMUSG00000020542,Myocd,ENSMFAG00000036055,MYOCD,ortholog_one2one,1.0
ENSMUSG00000026202,Tuba4a,ENSMFAG00000007541,TUBA4A,ortholog_one2one,1.0
ENSMUSG00000028681,Ptch2,ENSMFAG00000035339,PTCH2,ortholog_one2one,1.0
ENSMUSG00000005107,Slc2a9,ENSMFAG00000042334,SLC2A9,ortholog_one2one,1.0
ENSMUSG00000038976,Ppp1r9b,ENSMFAG00000041494,PPP1R9B,ortholog_one2one,1.0
ENSMUSG00000026204,Ptprn,ENSMFAG00000029064,PTPRN,ortholog_one2one,1.0
ENSMUSG00000060594,Layn,ENSMFAG00000032480,LAYN,ortholog_one2one,1.0
ENSMUSG00000047181,Samd14,ENSMFAG00000045601,SAMD14,ortholog_one2one,1.0
ENSMUSG00000001768,Rin2,ENSMFAG00000002995,RIN2,ortholog_one2one,1.0
ENSMUSG00000028680,Plk3,ENSMFAG00000039359,PLK3,ortholog_one2one,1.0
ENSMUSG00000038967,Pdk2,ENSMFAG00000042437,PDK2,ortholog_one2one,1.0
ENSMUSG00000051596,Otop1,ENSMFAG00000044512,OTOP1,ortholog_one2one,1.0
ENSMUSG00000001507,Itga3,ENSMFAG00000043382,ITGA3,ortholog_one2one,1.0
ENSMUSG00000029673,Auts2,ENSMFAG00000035871,AUTS2,ortholog_one2one,1.0
ENSMUSG00000004415,Col26a1,ENSMFAG00000038331,COL26A1,ortholog_one2one,1.0
ENSMUSG00000048772,Tmem53,ENSMFAG00000036823,TMEM53,ortholog_one2one,1.0
ENSMUSG00000041616,Nppa,ENSMFAG00000035965,NPPA,ortholog_one2one,1.0
ENSMUSG00000015869,Prpsap1,ENSMFAG00000039106,PRPSAP1,ortholog_one2one,1.0
ENSMUSG00000034593,Myo5a,ENSMFAG00000044339,MYO5A,ortholog_one2one,1.0
ENSMUSG00000059518,Znhit1,ENSMFAG00000034086,ZNHIT1,ortholog_one2one,1.0
ENSMUSG00000061878,Sphk1,ENSMFAG00000032563,SPHK1,ortholog_one2one,1.0
ENSMUSG00000015776,Med22,ENSMFAG00000042665,MED22,ortholog_one2one,1.0
ENSMUSG00000029005,Draxin,ENSMFAG00000002703,DRAXIN,ortholog_one2one,1.0
